Time,Ab42_monomer,Ab42_plaque,,
275397.9933110368,22.08699455366915,0.21100526243298373,88.17163494,0.842336377
278327.75919732446,22.05153785138655,0.21810135651761847,88.03009122,0.870664098
281257.52508361207,22.01504914744668,0.22540493096872888,87.88442773,0.899820084
284187.2909698997,21.977500749236118,0.23292167431512978,87.73453393,0.929827043
287117.0568561873,21.938864195965774,0.24065742761902312,87.58029619,0.960708294
290046.8227424749,21.89911032557706,0.24861818732823845,87.42159811,0.992487774
292976.5886287626,21.858208571812682,0.2568102420716403,87.25831765,1.025190587
295906.3545150502,21.816129414382694,0.26523968473965776,87.09033698,1.058841057
298836.1204013378,21.772841016477525,0.2739130794816633,86.91752901,1.093465387
301765.8862876254,21.728310930642067,0.28283712970310804,86.73976419,1.129090338
304695.6521739131,21.68250611023828,0.2920186792446166,86.55691062,1.165743231
307625.4180602007,21.635392662811917,0.3014647466151395,86.36883299,1.203452082
310555.1839464883,21.58693585703505,0.311182542,86.17539264,1.242245677
313484.9498327759,21.537099878333702,0.32117950611315815,85.97644662,1.282153717
316414.71571906353,21.485848338323397,0.33146321253933336,85.77184965,1.323206437
319344.4816053512,21.433143934644843,0.3420414564686238,85.56145283,1.365434956
322274.2474916388,21.378948329107732,0.3529222397517427,85.34510311,1.408871217
325204.0133779264,21.323222402098146,0.3641137493285237,85.12264432,1.453547902
328133.77926421404,21.265925882800072,0.3756244420443902,84.8939157,1.499498771
331063.5451505017,21.207017476133256,0.3874629787758518,84.6587524,1.546758398
333993.3110367893,21.146454986705162,0.3996382497535331,84.41698597,1.595362274
336923.07692307694,21.084195360148634,0.41215937021830246,84.16844455,1.645346787
339852.84280936455,21.02019434304551,0.4250356923979396,83.91295147,1.696749271
342782.6086956522,20.954406739946798,0.43827680733208496,83.65032631,1.749608013
345712.37458193983,20.886786304927295,0.45189255418274177,83.38038445,1.803962292
348642.14046822744,20.81728572954257,0.465893029,83.10293704,1.859852413
351571.90635451506,20.745856650259686,0.48028858705162253,82.81779102,1.917319709
354501.67224080267,20.672449620471674,0.4950898459638553,82.52474898,1.976406571
357431.43812709034,20.597014056005154,0.510307698,82.22360901,2.03715648
360361.20401337795,20.51949829973553,0.5259533138017298,81.91416487,2.099614027
363290.96989966556,20.439849584394388,0.542038141,81.59620593,2.163824913
366220.7357859532,20.358014028874376,0.5585739199439318,81.26951708,2.229836008
369150.50167224085,20.273936619112302,0.575572688,80.93387872,2.297695362
372080.26755852846,20.187561217077103,0.5930467784013592,80.58906673,2.367452209
375010.0334448161,20.098830543189347,0.6110088340393603,80.23485247,2.439157022
377939.7993311037,20.007686207548193,0.6294718126356396,79.87100282,2.512861527
380869.5652173913,19.914068695507392,0.6484489875412003,79.49728022,2.588618713
383799.33110367897,19.81791737770408,0.6679539582046714,79.11344263,2.666482867
386729.0969899666,19.71917051339454,0.6880006570147882,78.71924357,2.746509609
389658.8628762542,19.617765272008466,0.708603352,78.31443222,2.828755895
392588.6287625418,19.51363774305861,0.7297766511016652,77.89875347,2.913280044
395518.3946488295,19.40672298117166,0.7515355151468336,77.47194803,3.000141777
398448.1605351171,19.296955066232393,0.7738952581205899,77.03375276,3.089402228
401377.9264214047,19.184266999218124,0.7968715492903315,76.5839002,3.181123949
404307.6923076923,19.068590676966434,0.8204804266776133,76.12211847,3.275370965
407237.4581939799,18.949857511321483,0.844738298,75.64813378,3.372208775
410167.2240802676,18.827997934451517,0.8696619420028617,75.1616684,3.471704359
413096.9899665552,18.70294156521748,0.8952685164293711,74.66244138,3.573926213
416026.7558528428,18.574616583205948,0.9215755631726279,74.150166,3.678944364
418956.52173913043,18.442952019496907,0.9486010119891728,73.62455896,3.786830387
421886.2876254181,18.307875072221055,0.9763631816561518,73.08532963,3.897657412
424816.0535117057,18.169313116483757,1.0048807825702797,72.53218809,4.01150013
427745.8193979933,18.027193125864198,1.0341729192558398,71.96484282,4.128434807
430675.58528428094,17.88144190905246,1.064259092025631,71.38300163,4.24853929
433605.3511705686,17.731986148026845,1.0951591986085096,70.78637185,4.371893008
436535.1170568562,17.57875282177405,1.1268935326883092,70.17466196,4.498576977
439464.88294314384,17.421669158181974,1.159482783252568,69.54758147,4.628673785
442394.64882943145,17.26066303475519,1.192948032704826,68.90484245,4.762267596
445324.41471571906,17.095663038536728,1.2273107533000218,68.24615983,4.899444125
448254.18060200673,16.92659892168752,1.262592802642961,67.57125318,5.040290629
451183.94648829434,16.753401770025498,1.2988164175868187,66.87984739,5.184895879
454113.71237458196,16.576004396980423,1.3360042065285258,66.17167424,5.333350126
457043.47826086957,16.39434168311469,1.3741791396434602,65.44647378,5.485745068
459973.24414715724,16.20835105331467,1.413364537707417,64.70399622,5.642173803
462903.01003344485,16.017972877032665,1.453584058558201,63.9440035,5.802730773
465832.77591973246,15.823150939862682,1.4948616799408647,63.16627122,5.967511696
468762.5418060201,15.623833093102016,1.5372216803981624,62.37059119,6.136613495
471692.3076923077,15.419971887848725,1.5806886178772632,61.556774,6.310134203
474622.07357859536,15.211525383262552,1.6252873057312307,60.72465223,6.488172877
477551.83946488297,14.998457018651965,1.6710427824722938,59.87407991,6.670829471
480481.6053511706,14.780738965359378,1.7179802748958202,59.00494597,6.85820469
483411.3712374582,14.558347910533442,1.766125163559693,58.11715733,7.050399855
486341.13712374587,14.331274513931811,1.8155029376254601,57.2106767,7.247516717
489270.9030100335,14.099512727554515,1.866139150993709,56.28547995,7.449657289
492200.6688963211,13.86307674971891,1.9180593600959595,55.34162375,7.656923593
495130.4347826087,13.621980420326445,1.9712890729881227,54.37916335,7.869417457
498060.2006688964,13.37627048044592,2.0258536635600515,53.39828535,8.087240174
500989.9666,13.12599253964287,2.0817783123494364,52.39917181,8.310492265
503919.7324414716,12.871208117807175,2.139087915992014,51.38206833,8.539273118
506849.4983277592,12.612013418213825,2.197806980067498,50.34735895,8.773680559
509779.2642140468,12.348516340444057,2.257959528110192,49.29547441,9.013810491
512709.0301003345,12.080849551433676,2.3195689780456537,48.22694432,9.259756399
515638.7959866221,11.80916636067705,2.3826580143960823,47.14238068,9.51160884
518568.5618729097,11.533662403644612,2.4472484480058956,46.04256449,9.769454882
521498.32775919733,11.254540095112159,2.513361435428875,44.92830377,10.03337898
524428.0936,10.97206064475741,2.581015833327979,43.8006413,10.30345642
527357.8595317726,10.686498275358456,2.650230145568626,42.66067176,10.57976106
530287.6254180602,10.398177485635578,2.7210210348356156,41.50969056,10.86235942
533217.3913043479,10.107457411202097,2.793403344596164,40.34913138,11.15131076
536147.1571906355,9.814738778835348,2.8673898954121455,39.18059393,11.44666625
539076.9230769231,9.520465912212318,2.942991254251976,38.00585194,11.74846808
542006.6889632107,9.225126863187459,3.020215495639382,36.82685375,12.05674849
544936.4548494983,8.929251519134773,3.0990679406959436,35.64571465,12.37152871
547866.2207,8.633416678853692,3.1795508925211236,34.46473724,12.69281793
550795.9866220736,8.338236962335179,3.2616633820524896,33.2863751,13.0206123
553725.7525083612,8.044371606839086,3.3454009086139465,32.11325991,13.35489385
556655.5183946489,7.7525067630451465,3.4307552086326707,30.94813079,13.69562958
559585.2842809365,7.463364074,3.5177140175431267,29.79386856,14.04277053
562515.0501672241,7.177680605705286,3.6062608951478907,28.65341559,14.39625108
565444.8160535117,6.896214717254041,3.696375069086358,27.52979927,14.7559883
568374.5819397994,6.6197175057364115,3.788031348393548,26.42601799,15.12188163
571304.3478,6.348933224466058,3.881200127443138,25.34504281,15.49381288
574234.1137123746,6.084591040247735,3.975847127815115,24.28978459,15.87164522
577163.8795986623,5.827376395977123,4.071933831123994,23.26297962,16.25522487
580093.6454849498,5.577929175456076,4.1694175512600635,22.26718234,16.64438144
583023.4113712375,5.336825848329592,4.268251691363993,21.30469401,17.03892891
585953.1772575252,5.104574397013462,4.3683859813796415,20.3775425,17.43866659
588882.9431438127,4.881595226177617,4.469766984041328,19.48740609,17.84338117
591812.7090301004,4.668227675,4.572338546613448,18.63563942,18.25284849
594742.4749163879,4.464705297904501,4.6760423102079764,17.82317484,18.66683557
597672.2408026756,4.271179178497447,4.780818267991522,17.05061548,19.08510287
600602.0066889633,4.087698603050048,4.886605302317221,16.3181581,19.5074064
603531.7725752508,3.9142250645398025,4.993341750486816,15.62564896,19.9335
606461.5384615385,3.750637358385901,5.100966047,14.97260423,20.36313791
609391.3043478262,3.596740065856708,5.209417137890818,14.35824378,20.7960764
612321.0702341137,3.4522732350964054,5.318634915340713,13.78152988,21.23207551
615250.8361204014,3.316923125,5.4285607104683615,13.24121008,21.67090104
618180.602,3.1903318802577703,5.539137608229953,12.73585581,22.11232578
621110.3678929766,3.072112088584781,5.650310743546082,12.26392051,22.55613071
624040.1337792643,2.9618499036106165,5.762027514128979,11.82375211,23.00210584
626969.8996655518,2.859121445585719,5.874237755700927,11.41365847,23.45005092
629899.6655518395,2.7634958686700455,5.9868938454202505,11.03191964,23.89977583
632829.4314381271,2.674544180224997,6.099950759866732,10.67682307,24.35110084
635759.1973244147,2.591844118680921,6.213366094594891,10.34668311,24.80385667
638688.9632107024,2.5149852537700337,6.327100040820105,10.03986129,25.25788439
641618.7291,2.4435719210613573,6.441115337,9.754778128,25.71303528
644548.4949832776,2.377225845102239,6.555377193,9.489923533,26.16917043
647478.2608695653,2.3155877843979473,6.669853201168746,9.243863411,26.62616048
650408.0267558529,2.258318242603169,6.784513229323968,9.015242485,27.08388515
653337.7926421405,2.205097763193848,6.899329303288375,8.802785482,27.54223275
656267.5585284281,2.1556291629090776,7.014275494982678,8.60530604,28.00109978
659197.3244147158,2.1096335988006554,7.129327796207347,8.421691013,28.4603904
662127.0903010034,2.066852047765754,7.244464000943314,8.250906378,28.92001597
665056.8562,2.027044080080411,7.359663580128068,8.091992336,29.37989453
667986.6220735786,1.9899871553586639,7.474907572404003,7.9440605,29.83995039
670916.3879598662,1.9554757603706399,7.590178472142664,7.806290461,30.30011366
673846.1538461539,1.9233197677596106,7.705460118438615,7.677923225,30.76031983
676775.9197324415,1.8933438786849186,7.820737600864538,7.558258997,31.22050938
679705.6856187291,1.8653866896253375,7.9359971636263955,7.446653452,31.6806274
682635.4515050168,1.839298812,8.051226126591066,7.342510228,32.14062326
685565.2173913044,1.8149431431563112,8.166412765700883,7.245282009,32.60045016
688494.9833,1.792193329506696,8.281546285533375,7.154464389,33.06006501
691424.7491638797,1.7709326615349705,8.396616715,7.069591463,33.519428
694354.5150501672,1.751054214618586,8.511614826476045,6.990236386,33.9785023
697284.2809364549,1.7324588058591537,8.626532126752084,6.916003217,34.437254
700214.0468227426,1.715055395520586,8.741360796,6.846528525,34.89565188
703143.8127090301,1.6987601920963813,8.856093599,6.781477813,35.35366706
706073.5785953178,1.6834945147263045,8.97072385,6.720536985,35.81127286
709003.3444816053,1.6691883024044702,9.085245369678525,6.663426357,36.26844459
711933.1104,1.6557749880657053,9.199652458712427,6.609880192,36.72515952
714862.8762541807,1.6431931298433027,9.313939839996822,6.559653213,37.18139657
717792.6421404682,1.6313864257192119,9.428102643323507,6.512520662,37.6371363
720722.4080267559,1.6203034695911107,9.542136368720161,6.468277324,38.09236075
723652.1739130435,1.609893407409659,9.656036851219394,6.426720189,38.5470533
726581.9397993311,1.6001138095774659,9.769800247920147,6.387679879,39.00119859
729511.7056856188,1.5909217705545273,9.883423001525633,6.350985112,39.45478244
732441.4715719064,1.5822816710796173,9.996901826094664,6.316493697,39.90779172
735371.2375,1.5741554414527184,10.110233686214547,6.284053658,40.36021432
738301.0033444817,1.5665083390006524,10.223415777110963,6.253526303,40.81203903
741230.7692307692,1.5593120857708755,10.336445507349755,6.224798746,41.26325552
744160.5351170569,1.552537183237293,10.449320484837266,6.197753226,41.71385423
747090.3010033445,1.546156923310198,10.56203849271059,6.172283127,42.16382632
750020.0668896321,1.5401464756779617,10.67459749347142,6.148289324,42.61316365
752949.8327759198,1.5344826939461411,10.786995607482007,6.125679417,43.06185871
755879.5986622074,1.529143973655044,10.899231094176288,6.10436716,43.50990457
758809.3645,1.5241102479976287,11.011302363023987,6.084272447,43.95729486
761739.1304347826,1.5193627519016895,11.123207944937006,6.065320367,44.40402373
764668.8963210703,1.514883914599035,11.234946492146358,6.047440777,44.8500858
767598.6622073579,1.5106574080600779,11.346516776444131,6.030568495,45.29547615
770528.4280936455,1.5066678306744814,11.45791764982828,6.014642039,45.74019022
773458.1939799332,1.5029009942858615,11.569148081940282,5.999604768,46.18422388
776387.9598662208,1.4993435369342192,11.680207113031779,5.985403341,46.62757331
779317.7257525084,1.4959828911638728,11.79109387475404,5.971987589,47.07023503
782247.4916,1.492807288665808,11.901807578131686,5.959310534,47.5122059
785177.2575250836,1.4898058056328405,12.012347499262141,5.947328565,47.95348303
788107.0234113713,1.4869682096956718,12.122712993825136,5.936000837,48.39406385
791036.7893,1.484284663198471,12.232903471067909,5.925288077,48.83394599
793966.5551839465,1.4817462360945002,12.342918404321104,5.915154635,49.27312736
796896.3210702342,1.4793446039205598,12.452757322303023,5.905567281,49.71160608
799826.0869565217,1.477071507647961,12.5624198,5.896493045,50.14938044
802755.8528428094,1.4749195199218716,12.671905469168072,5.887902275,50.58644898
805685.6187290971,1.4728819353315956,12.781213998686079,5.879768205,51.02281037
808615.3846153846,1.4709519614066175,12.890345104593612,5.872063718,51.45846349
811545.1505016723,1.4691230403932045,12.999298542017312,5.864762636,51.89340735
814474.9163879598,1.4673899676766005,13.108074098817418,5.857844182,52.32764111
817404.6822742475,1.4657473490420743,13.21667160398016,5.851286823,52.76116409
820334.4481605352,1.464189107,13.325090913739222,5.845066294,53.1939757
823264.2140468227,1.4627109393386708,13.43333191734537,5.839165427,53.62607552
826193.9799331104,1.461309418196029,13.541394531192154,5.833570532,54.0574632
829123.7458193981,1.4599783011621932,13.649278699939673,5.828256691,54.48813852
832053.5117056856,1.4587142663594688,13.756984391648608,5.823210644,54.91810136
834983.2775919733,1.4575141951966333,13.864511597061838,5.818419941,55.34735168
837913.0434782609,1.4563738464314533,13.971860328607598,5.81386765,55.77588954
840842.8093645485,1.4552909637017541,14.07903061889304,5.809544765,56.20371505
843772.5752508362,1.4542600454027836,14.186022522451855,5.805429323,56.63082843
846702.3411371238,1.4532805097521515,14.292836111061947,5.801519001,57.05722998
849632.1070234114,1.452348369853771,14.39947147064494,5.797797884,57.48292004
852561.8729,1.4514609640073355,14.50592870349087,5.794255345,57.90789902
855491.6387959867,1.4506163742431115,14.612207928538254,5.79088373,58.33216738
858421.4046822743,1.4498117324077928,14.718309277916976,5.787671586,58.75572566
861351.1705685619,1.449044649,14.824232894166371,5.784609378,59.17857443
864280.9364548496,1.4483142374552538,14.929978933682689,5.781693563,59.60071431
867210.7023411372,1.4476166797499719,15.035547565318842,5.778908901,60.02214597
870140.4682274248,1.4469523826839572,15.14093896549282,5.776257017,60.44287012
873070.2341137124,1.4463179449220787,15.24615332097949,5.773724331,60.86288751
876000,1.4457109100484762,15.351190831251452,5.771301038,61.28219893
