time,[AB42_O1_ISF],[AB42_O25_ISF],[IDE_activity_ISF],[AB42_O2_ISF],[AB42_O3_ISF],[AB42_O4_ISF],[AB42_O5_ISF],[AB42_O6_ISF],[AB42_O7_ISF],[AB42_O8_ISF],[AB42_O9_ISF],[AB42_O10_ISF],[AB42_O11_ISF],[AB42_O12_ISF],[AB42_O13_ISF],[AB42_O14_ISF],[AB42_O15_ISF],[AB42_O16_ISF],[AB42_O17_ISF],[AB42_O18_ISF],[AB42_O19_ISF],[AB42_O20_ISF],[AB42_O21_ISF],[AB42_O22_ISF],[AB42_O23_ISF],[AB42_O24_ISF]
29297.658862876255,18.5056364438664,102.19883564035013,238.79574284861908,0.0026541263368151623,0.003617025652174459,0.013042685786177401,0.012876863570266803,0.11180284935960025,0.0971174799659892,0.08439346670299319,0.07339108180440078,0.07294305899043559,0.10191322968116054,8.22806537181856,7.530926873778941,6.892983749120875,6.30924081568414,5.776055962754378,5.587984294642695,5.1643480606459535,5.052974084376167,4.9440032715079925,4.837330655192502,4.7330231919750085,4.65639792685006,11.153103526385816
32227.42474916388,17.41937176108788,139.15714364316105,236.7728508712644,0.002352423132531653,0.0032052747237323203,0.01154949075310937,0.011395952692154097,0.09831987895737401,0.08487607029268009,0.07330723092900975,0.0633725351785147,0.06313768569948537,0.10431471764382792,10.937588708491237,10.006153596139626,9.154361930430493,8.375433564069821,7.664605526025387,7.4474002299705955,6.883379692419093,6.735538360786885,6.590878206386331,6.44926153539948,6.310782980409011,6.208034379205914,14.065179166620982
35157.19063545151,16.25053712374909,184.69500048216534,234.76709526285512,0.0020480344720703258,0.0027898616686630657,0.010043108042593006,0.009901937180555064,0.08473492124358115,0.07256380954941186,0.062180837953501815,0.05334242585622713,0.05331791888749459,0.1109550288475328,14.259741791888105,13.036261459261503,11.918362218753492,10.89695728273973,9.96590280057223,9.717408126338796,8.98237467257459,8.790357959075472,8.602427314839922,8.418408391320597,8.238433779721028,8.103111214538636,17.21098954747233
38086.956521739135,15.053502431219709,239.18950262187676,232.77833085738877,0.0017580645428966646,0.0023941428591500937,0.008608433671704826,0.008479178773725227,0.07183238503445961,0.06090787523795072,0.05168632630786403,0.043920002089488756,0.04410510543253127,0.1234429870801762,18.202435096949465,16.626055471594825,15.187188120711843,13.873852049858316,12.678261435658573,12.396870121921614,11.460961771859406,11.217750648662689,10.97960487471845,10.746312263646686,10.518055658684807,10.343648662947741,20.44775626192513
41016.722408026755,13.88227123109856,302.5935826603788,230.80641371859758,0.0014956746129747608,0.0020360886397744363,0.00731075122242585,0.007192542181605133,0.06021161823629899,0.050459382607623976,0.04232803250434442,0.03556481481895317,0.03597062336590475,0.14313111476519805,22.726449015423643,20.737362753270848,18.923854447728417,17.270425797142845,15.767415646363322,15.452712470414559,14.289532003313477,13.98971504521224,13.695939105939427,13.407956183689555,13.126012054622045,12.906572770498967,23.631233197835147
43946.48829431438,12.780209484061686,374.4836674920535,228.85120112952944,0.0012680618379399494,0.0017255260851461482,0.0061857118661108055,0.0060774132538918765,0.050194537926523945,0.04150815567378875,0.03436456299857842,0.028505790312750738,0.02916221840218164,0.17089541866343466,27.75042255988662,25.293949422837542,23.057004224429956,21.019951086710478,19.17107343341518,18.82427888745506,17.41311022821783,17.05357074885648,16.70095780692183,16.354992235894247,16.015992918359405,15.746698892985734,26.643754262148967
46876.25418060201,11.77496103478645,454.1681341709206,226.91255158221938,0.0010767617368982914,0.001464546014957022,0.005240846136072606,0.005141261933161091,0.041841057892368985,0.03409925457426812,0.027826527753156267,0.02276016592242859,0.023717898086942503,0.20704204611746818,33.164492709780006,30.194237842481684,27.492762926262902,25.035708440631563,22.809188125065944,22.433250934065477,20.760300717983913,20.340487579684705,19.92832280599554,19.52350158006078,19.126419825490864,18.803935882566265,29.408845481425914
49806.020066889636,10.87883518519318,540.8122081443306,224.99032476744785,0.0009193636649783745,0.0012498505108056474,0.004464097597156913,0.004372085187412536,0.0350302952624451,0.028110594724978854,0.022590735974005096,0.018204372441772573,0.019532092286580646,0.2513366747712323,38.84697144062723,35.32665447018168,32.128848538399346,29.22394897255873,26.59586088840068,26.195214424421756,24.253785995574578,23.775559791775336,23.305491790042403,22.84325745237789,22.389325810349316,22.011912133668574,31.89097219322204
52735.78595317726,10.092435733090364,633.5441955671921,223.08438156458658,0.0007914469283372222,0.0010754018928259953,0.0038334459444010075,0.0037479531962429217,0.029551079632170747,0.023338467052797848,0.018461018481120993,0.014650268059241696,0.01642917446398269,0.30311107270471094,44.67878915626206,40.58278492961094,36.86655558573574,33.494814249407796,30.449285305810132,30.029392443405232,27.819216886028357,27.286393480126012,26.762011488257563,26.245730142207115,25.738077169837172,25.305481785849917,34.086180058682345
55665.55183946488,9.409050545925144,731.5280588100962,221.19458403152834,0.0006880418493394089,0.000934409960181566,0.003324172388156482,0.0032442789148758268,0.025169723145187915,0.019561113959638422,0.015227555945370615,0.011900201656936298,0.014217683749207176,0.36139766461407635,50.55312575941522,45.866043411810004,41.61855636832811,37.769350098905385,34.2980534000191,33.864895886421074,31.390994938107895,30.808759775178014,30.235033901653022,29.669462025185496,29.1126068624351,28.625825771711153,36.01040086653816
58595.31772575251,8.818318574723069,834.003434945651,219.32079539470442,0.0006044714575040894,0.0008204871509588737,0.0029130362754021025,0.0028379504527763014,0.021668670455668455,0.016574338632933457,0.012699475780622261,0.00977666168186955,0.01272044591356418,0.4250584645535081,56.380180385041186,51.09585435788912,46.3125602256425,41.98270575843047,38.08395247440503,37.643571506198754,34.914973028905074,34.28930202513489,33.672022932406065,33.06276560379478,32.4620962580141,31.923081435125326,37.68959073455861
61525.083612040136,8.308721714654713,940.301561964381,217.46288003918565,0.00053671358123541,0.0007281400093114629,0.0025800643242120825,0.002509110150786954,0.018862572215745894,0.01420584636080037,0.01071744656046113,0.008133134296204377,0.011786481810715073,0.4928917460889992,62.08830910319137,56.208510946212705,50.891935699625705,46.08455557654544,41.76222277750962,41.320364953578505,38.34888946828525,37.686057643651544,37.031354892698815,36.384394286289876,35.745708597981896,35.15708294488303,39.15302235155931
64454.84949832776,7.869038358019625,1049.846247506411,215.6207034988668,0.00048147950909459487,0.0006528776958976595,0.002308940210525918,0.0022415607561008253,0.016601287730446206,0.012317354528662595,0.009154899815686384,0.006854475437711598,0.011292601972969605,0.5637123163368619,67.62297074584421,61.156050225364226,55.31453966715722,50.03790203622876,45.300354793752504,44.862235251972564,41.66146195781889,40.96766951759265,40.28163977094547,39.60296608602464,38.93210806366785,38.2969167623574,40.42937780249248
67384.61538461539,7.489056924943685,1162.1470057258975,213.79413244673427,0.0004361551268256924,0.0005911321093072269,0.002086705642662903,0.0020224158892092805,0.014766547861592908,0.010800940834421482,0.007914058337911596,0.005852663231023729,0.01114032749188831,0.6364063366199136,72.94461286298737,65.90419718484428,59.55072571471609,53.81715399810284,48.676246551775584,48.24641409958264,44.83085870726901,44.1119725416662,43.400418445882,42.695766770035064,41.998363841975014,41.31987458727397,41.544845474685616
70314.38127090302,7.1598366479249345,1276.7889256737865,211.98303468521974,0.00039869271175595807,0.0005401077693994266,0.0019032183900396524,0.001841613354147506,0.013266606854637573,0.009573661682044762,0.006920540105570716,0.0050614237827942814,0.011251537541734389,0.7099656056568319,78.02622280506058,70.43003517755027,63.58113516546996,57.40603812041376,51.876235853309886,51.45851904500109,47.84301352005152,47.10440664411056,46.37267069642573,45.64734978713684,44.928638577786344,44.210188986629696,42.52240786130756
73244.14715719064,6.873723474860922,1393.4218767072628,210.1872791366287,0.0003674984344246765,0.0004976294174047037,0.0017505909725971393,0.0016913269848115016,0.012030739394243362,0.00857217803947287,0.006118123532324938,0.0044311666429662465,0.011564241626396576,0.7835053051653386,82.85094599226512,74.71977212239207,67.39460409055204,60.79563924535578,54.893270261880275,54.4907796439558,50.69002498773642,49.93649229677147,49.189366086238536,48.44816140968413,47.71288607969918,46.95777375214734,43.381796064142826
76173.91304347827,6.624252207394436,1511.7503571480831,208.40673583365577,0.00034133389611470493,0.00046200732831345163,0.001622701629369726,0.0015654863613991292,0.011004515168930364,0.007748193813430558,0.005464372847544547,0.003924825335383269,0.012029074547849529,0.8562703487095136,87.409961110075,78.76676372039121,70.98632840729489,63.98269950466255,57.7253325158734,57.340500200022355,53.36875825065327,52.60448750092643,51.84617605003546,51.093307586384704,50.34567215046546,49.55707858072479,44.13974036792928
79103.67892976588,6.405996034573684,1631.524523288574,206.6412759099757,0.0003192340454353637,0.0004319245832783798,0.0015147827803363087,0.00145936842270217,0.01014594858987838,0.007064791788455799,0.004927168648275073,0.003514607267273207,0.012606532879569723,0.9276333106506885,91.70066926943544,82.56984827697119,74.35632805517206,66.9682029594578,60.37413979531731,60.00878185999967,55.87967525463535,55.108256031326775,54.34238049200103,53.58149949000534,52.82515923358828,52.006100819784415,44.81034768686383
82033.44481605351,6.214410476661733,1752.5325373003184,204.8907715909196,0.000300442929972179,0.00040635109361619997,0.0014231033566497744,0.0013692749245350355,0.009422463345021248,0.0064936105903716755,0.004482091339057379,0.0031795746671985266,0.01326488207724963,0.9970868077835591,95.72518789575176,86.13197285685779,77.5082006174585,69.75624171367947,62.84410900909507,62.49949595921841,58.225886757940735,57.450343494785756,56.679969029180135,55.91418058278407,55.15225967859028,54.3055590451993,45.405497599657316
84963.21070234114,6.045697303524645,1874.5941673306306,203.1550961845908,0.0002843663822608809,0.0003844745765985577,0.0013447347049178925,0.0012923080538842788,0.008808689437914444,0.006012753080234727,0.004110453355988793,0.0029038422998543386,0.013978573190926538,1.0642336831732768,99.48915301555184,89.45910617853089,80.44812743459693,72.35311264326731,65.141540191581,64.81847309051155,60.41240037953771,59.63523921658393,58.86291784782845,58.09481961353063,57.32994542573069,56.45821720893214,45.93519313062368
87892.97658862876,5.896669667543253,1997.5554606426442,201.4341240715457,0.00027053259449213974,0.0003656533200339854,0.0012773526564655393,0.0012261690510600599,0.008284698703004008,0.005605165878620027,0.0037978488595322517,0.0026752685373091496,0.01472703181637302,1.128774486825667,103.00073922676096,92.55935820543009,83.18409081025656,74.76661801852198,67.27398835446111,66.972871578111,62.44553032507299,61.66879317185523,60.89661426185561,60.128343480852415,59.3626901133681,58.468337588185534,46.40788771040015
90822.74247491639,5.764651772796254,2121.284407962771,199.72773069665377,0.00025856536883550407,0.0003493739696289569,0.0012191057923998363,0.0011690271722385492,0.007834737628433348,0.005257492327007835,0.0035330941715190065,0.002484503098291784,0.015493741733248871,1.1904953469791122,106.26989710058051,95.44230629143848,85.72527263120313,77.0055298031484,69.24978743543191,68.97069665959702,64.33244418807357,63.55776423703972,62.78740789228718,62.020692438844996,61.256028877189394,60.34124772510238,46.83074504968184
93752.50836120402,5.647387698637529,2245.667368367641,198.0357925604766,0.00024816218872463055,0.00033522417295475757,0.0011685066517108905,0.0011194126945986765,0.0074462558416073495,0.004959178715565565,0.0033074314202372395,0.0023242820673399457,0.01626551029691004,1.2492556562096366,109.3077558376326,98.11846520881441,88.08158729193583,79.07917886863905,71.07768878042661,70.82043290858563,66.0808149751797,65.30947146344526,64.54226147308131,63.77847089266727,63.01620973397321,62.08299649800176,47.20986425931313
96682.27424749164,5.542967658914253,2370.606114189488,196.35818720947216,0.00023907789856287355,0.00032286985531509467,0.001124351018297364,0.001076136535014386,0.0071091820757745216,0.00470182630804363,0.0031139509282390445,0.002188919280468797,0.01703189225332244,1.3049765714529231,112.12615377069757,100.5988803637695,90.26332873433896,80.997148762758,72.76659494315818,72.53077045051502,67.69855862083035,66.93152779845897,66.16848160427159,65.4086760193654,64.64992078545937,63.700084394698756,47.550460282181064
99612.04013377927,5.449771006630464,2496.015421396443,194.6947932274205,0.00023111288590912867,0.0003120389496134898,0.0010856590784455904,0.0010382319475854538,0.0068153732698843315,0.004478697702653191,0.0029471563872864003,0.00207392712542276,0.017784717276126488,1.357630504583127,114.73728343360844,102.89481902848551,92.28090429311649,82.76904706496168,74.32536348775302,74.1104020074652,69.193638357323,68.43164046537068,67.67351546254197,66.91849109481407,66.16408047232979,65.19925519197393,47.85701208129962
102541.8060200669,5.366413163724229,2621.8210810924656,193.0454902270077,0.00022410283599402116,0.00030250772069195315,0.0010516253279875282,0.0010049039593902956,0.006558202134407952,0.004284352805610711,0.0028026444841991282,0.0019757388616309744,0.018517706106567132,1.4072316707591832,117.1534147568902,105.01753831445673,94.14463800383828,84.40433937975745,75.76266691945098,75.56787562849138,70.57392081257171,69.81746216860626,69.06479754096576,68.31512820873654,67.565676693905,66.58733590298807,48.133384718762755
105471.57190635453,5.2917095445073805,2747.958254559465,191.4101588415276,0.00021791214892051208,0.0002940913770947818,0.0010215850648299394,0.0009754978929659769,0.006332235394738825,0.004114363254635961,0.002676859072029917,0.0018914975440584977,0.019226144005175094,1.4538277593750426,119.3866939616586,106.97811302267762,95.86462687997492,85.91223020834595,77.08689423207706,76.91149011696449,71.84707242465365,71.09648249766953,70.34963628135806,69.60571040103132,68.86164477622685,67.87111480138302,48.38292763131342
108401.33779264215,5.224640848347796,2874.3700726691873,189.78868071163663,0.00021242791351703137,0.0002866361745130603,0.0009949856134847726,0.0009494690589572655,0.006132985535993728,0.003965099622552462,0.002566907309521985,0.0018188984195729894,0.019906607696539253,1.4974926703429714,121.44899173894338,108.78731261480793,97.45064106126445,87.3015825911514,78.30608664154337,78.14922492066506,73.02048862786565,72.27595230352784,71.53513376151314,70.79718679001158,70.05877822580415,69.05725159763175,48.608556599733404
111331.10367892977,5.164327121704839,3001.0065518909964,188.18093848377777,0.00020755562571335198,0.0002800134266331635,0.0009713647080079707,0.0009263623663052072,0.005956729408865148,0.0038335709436894297,0.0024704223731363485,0.0017560725794460148,0.020556744246269423,1.538320434276116,123.3517920529937,110.45551074528116,98.91205111534667,88.5808608654927,79.427893040153,79.28869068798487,74.10124311095001,73.3628287883419,72.62812677051136,71.89626976586845,71.16366220091237,70.15221045288867,48.812818639427576
114260.86956521739,5.1100056913105805,3127.823611241402,186.58681579875633,0.0002032157113946616,0.000274114794705775,0.0009503333834271425,0.0009057950468513051,0.005800353838456175,0.003717292582594725,0.002385451343657312,0.0017014919184330185,0.021175067090939935,1.5764197953123653,125.10611864154082,111.99262780166195,100.25778433790282,89.7580986525272,80.45954766190316,80.33710246915999,75.096058321228,74.36374146299258,73.63514831463165,72.90939224726657,72.18262676871738,71.16221243837744,48.99794839251565
117190.63545150502,5.0610131666369735,3254.7822730833204,185.00619728238743,0.00019934080570547952,0.0002688485772905818,0.0009315626207324257,0.0008874435123705551,0.00566124328542772,0.003614190726133287,0.0023103752079808018,0.0016539019251628536,0.02176079898058316,1.611909935974256,126.72248361213114,113.40809299027454,101.49629855402189,90.84088230688373,81.40786071205258,81.30126652641816,76.01128960580864,75.28497291438586,74.56240505320692,73.84268163790931,73.12171726527879,72.0932046918299,49.16591219578017
120120.40133779265,5.016770421152902,3381.847989267121,183.43896853788334,0.0001958735676554681,0.00026413672856540375,0.0009147725494563492,0.000871032642783293,0.005537186935999638,0.003522523241694138,0.0022438424007310644,0.001612265783407477,0.02231372985033359,1.6449167721404645,128.210859015736,114.71082509364368,102.63556981461568,91.83634431815669,82.27921680186533,82.18757587115385,76.85291836621893,76.13244883335963,75.4157639986669,74.70194331297192,73.98667482203966,72.9508403232803,49.318446898810514
123050.16722408027,4.976770304715734,3508.9900631530254,181.88501613748798,0.0001927649603308157,0.0002599125152275564,0.0008997240052862434,0.0008563274537244781,0.005426306596295285,0.0034408185809826548,0.002184718199011047,0.0015757222766005273,0.02283410041738997,1.6755699775842705,129.58066157474374,115.90922465404728,103.68309142442499,92.75116808806439,83.07958347345514,83.00201545245689,77.6265534564579,76.91173620258566,76.2007479566126,75.49265335305132,74.78292625594098,73.7404672471641,49.457090657460974
125979.9331103679,4.940567321995019,3636.181166682856,180.3442276143356,0.0001899728554608609,0.00025611861181336007,0.0008862116387203065,0.0008431262756186567,0.005326999234739849,0.0033678280785882234,0.0021320453534081005,0.0015435528638947495,0.02332250494194781,1.704000577061016,130.84074996980596,117.01117632210335,104.64587988627571,93.59159652770236,83.81452221184082,83.75017178464844,78.33743898847523,77.62804902149904,76.92253848055412,76.2199586111077,75.51558151884382,74.46712477183507,49.58320949049584
128909.69899665553,4.907768922313261,3763.396922037556,178.8164914542779,0.00018746089159151703,0.00025270554752250725,0.0008740583418565536,0.000831255263279376,0.005237889825206756,0.0033024862044835563,0.002085011508568293,0.0015151548379034453,0.023779807901895014,1.7303390026220065,131.9994318496902,118.02405892398662,105.53048766774808,94.3634471660068,84.48920475524429,84.43724652740067,78.99046431146905,78.28625608695286,77.58598216974188,76.88868153390554,76.18943662857443,75.13554562565949,49.69801994533728
131839.46488294314,4.878027887533961,3890.6155454378854,177.30169708784317,0.00018519749617655718,0.000249630375194627,0.0008631104689477188,0.0008205636985701191,0.005157793401000535,0.003243880078361963,0.0020429245579220807,0.0014900208018910086,0.024207076398413362,1.7547135730176908,133.06447559188774,118.95476020775267,106.34301973522271,95.0721294767356,85.10843090567505,85.06807327053149,79.5901787848006,78.89089382758013,78.19560086594933,77.50332781989441,76.80897939915603,75.75016127642814,49.80260812525589
134769.23076923078,4.851037113376592,4017.817542649291,175.79973488223231,0.0001831552783346271,0.00024685584145184324,0.0008532347919355213,0.0008109209019037276,0.00508568337985911,0.0031912208914311093,0.0020051890692610254,0.0014677196404571796,0.024605517994044906,1.7772492808903158,134.04313080330857,119.80969576926438,107.08915223791834,95.7226642655932,85.67664836283276,85.6471360382,80.1408072814721,79.44618024798005,78.75560458692094,78.06809813402441,77.37839929338915,76.31511047987144,49.89794525227989
137698.9966555184,4.826523981666948,4144.985435662799,174.31049613335682,0.00018131033803185973,0.0002443494293288004,0.0008443149390392898,0.0008022127011064835,0.005020671100253616,0.0031438323368742633,0.001971298062805574,0.001447888978064507,0.024976449408234836,1.7980670893416755,134.9421428648347,120.5948278467789,107.77415335380424,96.31970397058355,86.19797145909587,86.17858669508345,80.64626622197424,79.95603041230649,79.26990587339951,78.5869012484518,77.90159972128896,76.83425140573192,49.98490163082449
140628.76254180603,4.804245916040165,4272.103537108575,172.83387305794847,0.00017964174473353637,0.00024208267388845143,0.0008362492052421559,0.0007943394692414749,0.004961983695072452,0.0031011252766969676,0.0019408096626658468,0.0014302163338940886,0.025321243123231127,1.8172832289170124,135.767785536998,121.31569354422525,108.40290636484005,96.86755344580561,86.6762017188325,86.66626565123856,81.11018177362871,80.4240725991576,79.74213416347901,79.06336693267176,78.38220949081824,77.311172454333,50.06425780908632
143558.52842809365,4.783984646388921,4399.157752242475,171.36975878583627,0.00017813079660236635,0.0002400301683972875,0.0008289469340521569,0.0007872124674434709,0.004908937192844741,0.0030625822258418035,0.0019133398725027578,0.0014144351890053946,0.02564129684260347,1.8350084005504677,136.52587599651824,121.97742035688998,108.97992932382165,97.37019270789168,87.11485033545459,87.11372194660919,81.53590677003254,80.85366435554492,80.17565148323187,79.50086106633194,78.8235970249869,77.74920592801817,50.13671884754495
146488.2943143813,4.765548434647081,4526.135401101893,169.91804735214888,0.00017676153896854598,0.00023817014548888765,0.0008223303509511274,0.0007807556852174901,0.004860939002725801,0.0030277554191027764,0.0018885567393823793,0.001400316782437815,0.025938021276776045,1.8513481558052416,137.22180742027095,122.58475610016053,109.50940061834882,97.83129614867111,87.51715357384079,87.52423001323712,81.92653827085032,81.2479104887219,80.57356949886915,79.90250138927786,79.22888502599118,78.15144185431176,50.20291581557642
149418.0602006689,4.748763476525455,4653.025065618361,168.47863368967643,0.0001755195231475389,0.0002364830724220962,0.000816329918114924,0.0007749008351601995,0.00481746393579469,0.0029962518564158012,0.0018661700388228775,0.0013876642883577498,0.026212813382366057,1.86640228995113,137.86056877536643,123.14208923165592,109.99517778378714,98.25425273094771,87.886093830919,87.90080938600934,82.28493386212415,81.60967767536464,80.93876363478118,80.27117166301485,79.60096459788548,78.52074228810854,50.26342009099178
152347.82608695654,4.733473921104959,4779.816456405538,167.05141362205794,0.00017439195099751463,0.00023495149224065327,0.0008108830049139346,0.0007695864246229586,0.004778048756462683,0.002967724747471556,0.0018459244860783842,0.0013763070120472215,0.026467039641326608,1.88026487653321,138.4467715733266,123.65347307317734,110.44082035947024,98.64218645933937,88.22441740227113,88.24624201423444,82.61372782723112,81.94161038616433,81.27388835337251,80.60953603472103,79.94250870587508,78.85975421237538,50.318748021641895
155277.59197324415,4.719540319048816,4906.500295191456,165.63628385612822,0.00017336753740130557,0.0002335600626583407,0.0008059350913657417,0.0007647594632549529,0.004742284313980512,0.0029418680750828447,0.00182759598387997,0.0013660968112932023,0.026702027612053838,1.8930244241931224,138.98467547129252,124.12264725395204,110.84960983582432,98.99797473191816,88.53465153671816,88.56308973633469,82.91534752463873,82.24614687941009,81.58139257346201,80.92005383575327,80.25598636399955,79.17092316656885,50.36936508818773
158207.35785953177,4.706837078630478,5033.068211896446,164.23314197727007,0.00017243620691307393,0.00023229509626069515,0.000801437324777301,0.0007603720456199467,0.004709807175387136,0.002918411576081761,0.0018109869775806463,0.0013569049578809572,0.026919057142313182,1.9047638745598985,139.4782090280942,124.55305849033985,111.22456788375595,99.3242648197525,88.8191195278887,88.85370896943081,83.19202700446591,82.52553272256063,81.86353323118568,81.20499315680922,80.5436760903003,79.45650655119974,50.415693122645585
161137.1237458194,4.695250879530335,5159.51263136043,162.84188641842402,0.00017158895530846924,0.0002311443551959798,0.0007973460801586994,0.0007563815157800664,0.004680293335765108,0.002897115011546931,0.001795922490487835,0.0013486188284865183,0.027119356499663575,1.915560963327206,139.9310016665484,124.94788881067139,111.56848219908707,99.62349705272074,89.07996125976726,89.12027100759329,83.44582571978523,82.78183906507554,82.1223931182367,81.46644831201498,80.80768310669,79.71859063376574,50.45811492972395
164066.88963210702,4.684679689612168,5285.826729427612,161.4624164920994,0.00017081774481922824,0.0002300969158104085,0.0007936224242227906,0.0007527498128481438,0.004653454800469059,0.0028777654688939133,0.0017822479257181383,0.0013411401967447553,0.027304094894126264,1.9254881084700826,140.34639006266363,125.31006189708955,111.88391249479692,99.89791060393429,89.31913888965305,89.36476778592395,83.67863386901375,83.0169677263023,82.35988565356227,81.7063442826743,81.04994345099625,79.95909444679218,50.49697681878873
166996.65551839466,4.675031359268773,5412.004339566414,160.09463236402368,0.00017011537445536627,0.00022914299240968928,0.0007902314896738241,0.0007494428593582485,0.004629034164340426,0.002860172979649284,0.0017698256701259457,0.0013343826957435327,0.027474380439462064,1.9346127532798705,140.72744691515013,125.64226836953154,112.17321289657396,100.14956353961591,89.53845480060623,89.58902981020762,83.89218915866923,83.23266789800626,82.57777153009137,81.92645322428652,81.27224026049083,80.17978575686023,50.53259311238426
